"","id","product_uid","product_title","search_term","relevance","nameCluster","termCluster"
"16763",51700,113291,"Filament Design Nexis 2 Light Die Cast Aluminum LED Double Face NiCad Battery Emergency Exit/Combo","double face sticky pad",2.67,2,1
"16764",51704,113292,"Mueller Streamline 1/2 in. x 72 in. Galvanized Steel Pipe","galvanized pipe 1/2",3,2,1
"16765",51706,113293,"GE Electronic Ballast for 3-Lamp Compact Fluorescent Light Bulbs Fixture (Case of 10)","ge connector for fluorescent fixture",2,2,1
"16766",51708,113293,"GE Electronic Ballast for 3-Lamp Compact Fluorescent Light Bulbs Fixture (Case of 10)","light ballast",3,2,1
"16767",51709,113294,"BLU-MOL 7/32 in. Diameter Black Oxide Jobber Length Drill Bit (12-Pack)","7/32 drill bit",3,2,1
"16768",51713,113297,"Hampton Bay 12.75x14 in. Cabinet Door Sample in Cambria Java","cabinet doors 36in x 43 in",2.33,3,1
"16769",51717,113298,"American Standard 1-Spray 3 in. Easy-Clean Showerhead in Polished Chrome","american olean",1.67,2,1
"16770",51719,113299,"Husky Double Speed Adjustable Wrench Set (3-Piece)","handtools",2.33,1,1
"16771",51723,113300,"VELUX M02/M04/M06/M08 Low-Profile Flashing with Adhesive Underlayment for Deck Mount Skylight","velux skylight",2.67,2,1
"16772",51727,113301,"DANCO Tub Shower Rebuild Kit for Price Pfister Windsor Faucets","Price Pfister parts",3,2,1
"16773",51729,113301,"DANCO Tub Shower Rebuild Kit for Price Pfister Windsor Faucets","tub faucet repair",2.67,2,1
"16774",51731,113302,"Hotpoint 5.0 cu. ft. Electric Range in White","30 inch refrigerator",2.33,2,1
"16775",51738,113303,"Roundup 16 oz. Concentrate Plus Weed and Grass Killer","round up concentrate",3,2,1
"16776",51746,113306,"Foremost Naples 25 in. x 31 in. Surface-Mount Medicine Cabinet in Warm Cinnamon","connor medicine cabinet",2,2,1
"16777",51750,113306,"Foremost Naples 25 in. x 31 in. Surface-Mount Medicine Cabinet in Warm Cinnamon","medicine cabinet mirror18x20",3,2,1
"16778",51755,113306,"Foremost Naples 25 in. x 31 in. Surface-Mount Medicine Cabinet in Warm Cinnamon","surface mount counter support",1.67,2,1
"16779",51756,113306,"Foremost Naples 25 in. x 31 in. Surface-Mount Medicine Cabinet in Warm Cinnamon","zacatecas medicine chest",2.33,2,1
"16780",51758,113307,"ViaVolt 150-Watt Greenhouse System HPS White Grow Light","grow light bulb",1.67,3,1
"16781",51760,113308,"Grip-Rite 3/4 in. Hot-Dip Galvanized Staples (1 lb.-Pack)","3/4 ll lb",1.33,1,1
"16782",51766,113309,"Blue-Tap 1/4 in. x 2-1/2 in. Hex-Head Concrete Screw (50-Pack)","1/2 tap",2.33,2,1
"16783",51772,113312,"DEWALT 1 in. No.2 Phillips Screwdriver Bit Tips (30-Pack)","phillips bits",1.67,2,1
"16784",51778,113315,"KitchenAid Pasta Sheet Roller and Cutter Attachments for KitchenAid Stand Mixers","appliance brush",1,2,1
"16785",51779,113315,"KitchenAid Pasta Sheet Roller and Cutter Attachments for KitchenAid Stand Mixers","appliance rollers",2.33,2,1
"16786",51780,113316,"Bostitch 1-1/2 in. x 0.080 Ring Shank 15-Degree Coil Siding Nails (4200-Pack)","coil roofing nails",2.33,1,1
"16787",51785,113319,"Formufit 1-1/4 in. Furniture Grade PVC 4-Way Tee in Green (4-Pack)","1 pvc pipe two way coupler",2.33,2,1
"16788",51787,113321,"Starlite Creations 9 in. 36-Light Battery Operated LED Red Everyday Bow","led ribbon",1.33,2,1
"16789",51790,113321,"Starlite Creations 9 in. 36-Light Battery Operated LED Red Everyday Bow","ribbon",2.67,2,1
"16790",51795,113322,"Leviton Decora 1-Gang Jumbo Wall Plate White","wall outlet cover outdoor",2.67,3,1
"16791",51796,113322,"Leviton Decora 1-Gang Jumbo Wall Plate White","white switch plates",3,3,1
"16792",51797,113323,"Martha Stewart Living 1-1/4 in. Finial Cabinet Hardware Knob","cabinet drawer pulls",3,2,1
"16793",51802,113323,"Martha Stewart Living 1-1/4 in. Finial Cabinet Hardware Knob","martha stewart cabinet",1.33,2,1
"16794",51803,113323,"Martha Stewart Living 1-1/4 in. Finial Cabinet Hardware Knob","martha stewart drawer pulls",2.67,2,1
"16795",51805,113324,"Archer USA 4 in. #1500 Grit Dry Diamond Polishing Pad for Stone","4 1/2  x 16 sander pad",1.67,2,1
"16796",51806,113325,"Bob Timberlake Reflections Rowan Abyss Blue 8 ft. x 10 ft. Area Rug","timberlake",2.33,2,1
"16797",51807,113326,"Snap Tap Saddles 1 in. Pipe Saddle with Straight Barb (75-Pack)","pipe taps",1.33,2,1
"16798",51812,113327,"Zurn-Wilkins 3/4 in. x 3/4 in. Brass Water Pressure Reducing Valve","Wilkins",2,2,1
"16799",51815,113329,"ZEP 32 oz. Hardwood and Laminate Floor Refinisher","hardwood floor cleaner",2.67,1,1
"16800",51819,113330,"Foremost Keats 30 in. Laundry Vanity in White and Premium Acrylic Sink in White and Faucet Kit","30 inch white vanities",3,2,1
"16801",51825,113333,"Swanstone 30 in. x 60 in. x 72 in. 3-piece Easy Up Adhesive Tub Wall in White","swanstone shower",3,2,1
"16802",51826,113333,"Swanstone 30 in. x 60 in. x 72 in. 3-piece Easy Up Adhesive Tub Wall in White","swanstone shower walls",3,2,1
"16803",51828,113334,"Aquatic Composite 30 in. x 60 in. x 6 in. Single Threshold Right Drain Shower Base in Biscuit","aquatic shower base",3,2,1
"16804",51830,113335,"Martha Stewart Living 1-3/8 in. End Cap in White","martha stewart curtain rods",2.67,2,1
"16805",51831,113336,"Nourison Aloha Orange 3 ft. 6 in. x 5 ft. 6 in. Indoor/Outdoor Area Rug","orange rug",2.33,2,1
"16806",51832,113337,"Hampton Bay 1 Gang 1 Duplex Cast Stone Wall Plate - Gold","stone outlet covers",2.33,3,1
"16807",51836,113339,"Home Accents Holiday Mini LED Replacement Bulbs (Pack of 6)","replacment mini bulbs",3,2,1
"16808",51837,113340,"Wayne 1/3 HP - 12 Volt Battery Backup Sump Pump System","1/3 hp sump pump",3,4,1
"16809",51844,113341,"Zinsser 1-gal. Perma-White Mold and Mildew-Proof Satin Interior Paint (2-Pack)","interior white paint",2.67,2,1
"16810",51845,113341,"Zinsser 1-gal. Perma-White Mold and Mildew-Proof Satin Interior Paint (2-Pack)","satin paint",2.67,2,1
"16811",51846,113342,"Coolaroo Spring Sage Exterior Roller Shade, 92% UV Block (Price Varies by Size)","exterior roller shade",3,2,1
"16812",51847,113343,"Foremost Naples 32 in. L x 30 in. W Wall Hung Mirror in Distressed Grey","32 inch bathroom vanity",2.67,2,1
"16813",51848,113344,"GE Profile 30 in. Electric Convection Wall Oven with Built-In Advantium Microwave in Stainless Steel","built in oven microwave 30 in",2.33,2,1
"16814",51849,113344,"GE Profile 30 in. Electric Convection Wall Oven with Built-In Advantium Microwave in Stainless Steel","built in wall nitch",1,2,1
"16815",51850,113344,"GE Profile 30 in. Electric Convection Wall Oven with Built-In Advantium Microwave in Stainless Steel","ge profile 30 inch charcoal folters",1.33,2,2
"16816",51853,113344,"GE Profile 30 in. Electric Convection Wall Oven with Built-In Advantium Microwave in Stainless Steel","microwave convection oven",2.33,2,1
"16817",51855,113344,"GE Profile 30 in. Electric Convection Wall Oven with Built-In Advantium Microwave in Stainless Steel","wall oven microwave",3,2,1
"16818",51857,113345,"TrafficMASTER 3/8 x 3 1/4 in. Hand Scraped Western Hickory Saddle Engineered Hardwood","traffic master hickory",2.67,2,1
"16819",51862,113348,"Jeffrey Court Piza 2 in. x 12 in. x 8 mm Travertine Pencil Rail Wall Accent Trim","arm rail trim",2.33,2,1
"16820",51865,113349,"Hampton Bay Elan 2 Decorator Wall Plate - Brushed Nickel","elan plate",2.33,3,1
"16821",51866,113350,"KOHLER Purist Shower Arm and Flange, Vibrant Brushed Nickel","kohler purist shower",3,1,1
"16822",51869,113351,"Halo 6 in. Aluminum Recessed Lighting LED T24 Remodel IC Air-Tite Housing (6-Pack)","emerald recessed lighting",2,2,1
"16823",51874,113353,"Klein Tools Tool Guard Cable-Saw-DISCONTINUED","cable saw",2,3,1
"16824",51875,113354,"Gardner Bender 3/4 in. Black Polyolefin Heat Shrink Tubing (2-Pack)","1 heat shrink tube",2.33,4,1
"16825",51877,113354,"Gardner Bender 3/4 in. Black Polyolefin Heat Shrink Tubing (2-Pack)","heat shrink",2.33,4,1
"16826",51880,113356,"Bali Cut-to-Size Cordless Light Filtering Vinyl Roller Shade","36' x 48' window shade",2,2,1
"16827",51892,113359,"American Standard 2-Handle Kit and Bath Cartridge","american standard cartridge",3,2,1
"16828",51893,113359,"American Standard 2-Handle Kit and Bath Cartridge","american standard faucet parts",3,2,1
"16829",51895,113360,"Avanti 10 in. x 60-Tooth Fine Finish Saw Blade with Free 10 in. 32-Tooth Saw Blade","10 60 tooth blde",3,2,1
"16830",51897,113361,"SoftSpring Carpet Sample - Cashmere I - Color Evening Olive Texture 8 in. x 8 in.","softspring carpet",3,2,1
"16831",51898,113362,"MS International Mixed Brick 12 in. x 12 in. x 10 mm Tumbled Slate Mesh-Mounted Mosaic Tile","backsplach",2.33,2,1
"16832",51908,113365,"Home Decorators Collection Barcelona 73 in. Vanity in Teal Blue with China White Marble Top and Under-Mount Sink","top mount bathroom sink",2.67,2,1
"16833",51921,113367,"Express Products Quick Door Hanger Single Bag","bags hang",1.33,3,1
"16834",51924,113367,"Express Products Quick Door Hanger Single Bag","insallation",2.33,3,1
"16835",51926,113367,"Express Products Quick Door Hanger Single Bag","pre hu door",2,3,1
"16836",51928,113367,"Express Products Quick Door Hanger Single Bag","quick",1.33,3,1
"16837",51929,113367,"Express Products Quick Door Hanger Single Bag","santa claus door hanger",1.67,3,1
"16838",51934,113368,"4 ft. x 8 ft. White .090 FRP Wall Board","bathroom wall panels 54 in",2.33,2,1
"16839",51943,113368,"4 ft. x 8 ft. White .090 FRP Wall Board","plasticl panels",2.33,2,1
"16840",51946,113368,"4 ft. x 8 ft. White .090 FRP Wall Board","wall board",3,2,1
"16841",51947,113368,"4 ft. x 8 ft. White .090 FRP Wall Board","wall pannels",2.67,2,1
"16842",51950,113370,"Cub Cadet LTX1040 Deck Belt","cub",2.67,1,1
"16843",51951,113370,"Cub Cadet LTX1040 Deck Belt","cub cadet 42",2.33,1,1
"16844",51953,113370,"Cub Cadet LTX1040 Deck Belt","d210 deck belt",2.67,1,1
"16845",51954,113371,"Salsbury Industries 42000 Series 36 in. W x 75 in. H x 18 in. D 2-Tier Heavy Duty Plastic Locker in Blue","heavy duty plastic",2.33,2,1
"16846",51955,113372,"Masonite 18 in. x 80 in. Smooth 6-Panel Solid Core Unfinished Pine Interior Door Slab","6 panel  slab Door",3,2,1
"16847",51957,113372,"Masonite 18 in. x 80 in. Smooth 6-Panel Solid Core Unfinished Pine Interior Door Slab","soild 6 panel interior door",3,2,1
"16848",51959,113372,"Masonite 18 in. x 80 in. Smooth 6-Panel Solid Core Unfinished Pine Interior Door Slab","solid core slab",3,2,1
"16849",51960,113372,"Masonite 18 in. x 80 in. Smooth 6-Panel Solid Core Unfinished Pine Interior Door Slab","unfinished interior doors",3,2,1
"16850",51963,113374,"Lifetime 6 ft. Black Commercial Stacking Folding Table (26-Pack)","lifetime commercial 6 ft folding table",2,3,1
"16851",51968,113376,"South Shore Furniture Freeport Wood Laminate Storage Cabinet with Shelves in Royal Cherry","cabinets pantry",2.33,2,1
"16852",51972,113377,"STERLING Standard 48 in. x 65 in. Framed Sliding Shower Door in Silver","shower doors for 48 in. showers",2.67,2,1
"16853",51976,113379,"Victor Heavy-Duty Pest-Chaser Ultra-Sonic Rodent Repellent","elecronic insect repeller",2,2,1
"16854",51977,113379,"Victor Heavy-Duty Pest-Chaser Ultra-Sonic Rodent Repellent","electronic bed bug repellant",3,2,1
"16855",51984,113380,"Optimus 700-Watt Electric Oil-Filled Radiant Portable Heater","700 square feet space heater",2.33,2,1
"16856",51992,113381,"NuTone LunAura Round Panel Decorative White 110 CFM Exhaust Bath Fan with Light and Blue LED Night Light, ENERGY STAR","led bathroom fan",3,2,1
"16857",51997,113384,"Mobile Power Instant Boost 400 6-in-1 12-Volt Battery Jumpstart System with Built-in 110-Vac Inverter and Air Compressor","12 volt nickel cadmium battery pack charger",2.67,2,2
"16858",51998,113384,"Mobile Power Instant Boost 400 6-in-1 12-Volt Battery Jumpstart System with Built-in 110-Vac Inverter and Air Compressor","air induction system",2.33,2,1
"16859",52000,113384,"Mobile Power Instant Boost 400 6-in-1 12-Volt Battery Jumpstart System with Built-in 110-Vac Inverter and Air Compressor","fill trol model 110",1.33,2,1
"16860",52010,113386,"VELUX 14 in. Sun Tunnel Tubular Skylight with Flexible Tunnel and Pitched Flashing","velux skylight",2.33,2,1
"16861",52011,113386,"VELUX 14 in. Sun Tunnel Tubular Skylight with Flexible Tunnel and Pitched Flashing","velux skylight 41x41",2,2,1
"16862",52012,113387,"Porter-Cable 4 Gal. Stack Tank Electric Air Compressor","ancillary air tank",2.33,2,1
"16863",52013,113387,"Porter-Cable 4 Gal. Stack Tank Electric Air Compressor","portable air tank",3,2,1
"16864",52018,113389,"Dreambaby No Tools No Screws Required Home Safety Kit (35-Piece)","baby",1.67,2,1
"16865",52026,113393,"Bruce Wheat Oak 3/8 in. Thick x 3 in. Wide x Varying lengths Engineered Hardwood Flooring (30 sq. ft./case)","engeenered wood",2.67,2,1
"16866",52027,113393,"Bruce Wheat Oak 3/8 in. Thick x 3 in. Wide x Varying lengths Engineered Hardwood Flooring (30 sq. ft./case)","engineered flooring bum boo",3,2,1
"16867",52038,113399,"Lithonia Lighting Thermoplastic White LED Emergency Exit Sign","thermoplastic",2.33,2,1
"16868",52040,113401,"Jason Industrial Dual V-Belt","belt industrial",3,2,1
"16869",52041,113402,"Quiet Glide 9-1/4 in. x 1-1/2 in. Oil Rubbed Bronze Stick Rolling Door Roller","barn door roller",2.67,2,1
"16870",52044,113403,"LG Electronics 18,000 BTU Window Air Conditioner with Remote","air conditioner 25in x 15in",2.67,2,1
"16871",52046,113403,"LG Electronics 18,000 BTU Window Air Conditioner with Remote","air conditioner window protectors",1.67,2,1
"16872",52051,113403,"LG Electronics 18,000 BTU Window Air Conditioner with Remote","fridgdare air conditioners",2.33,2,1
"16873",52053,113403,"LG Electronics 18,000 BTU Window Air Conditioner with Remote","lw5200e air conditioner",3,2,1
"16874",52057,113404,"TEKTON 24 oz. Ball Pein Hammer","2oz ball peen hammer",2,4,1
"16875",52061,113406,"Bucket Boss Canvas 10 Pocket Nail Bag Dual Holder","nail bags",3,3,1
"16876",52062,113407,"Bosch 5 in. 8-Hole Red 40 Grit Hook and Loop Sanding Disc (50-Pack)","hook and loop sand paper",2.33,2,1
"16877",52067,113409,"Decor Grates 4 in. x 14 in. Oil Rubbed Bronze Steel Oriental Register","registers and grilles",2.33,2,1
"16878",52069,113410,"Bosch 5/32 in. x 3-1/2 in. x 6-1/2 in. SDS-Plus TC Hex Hammer Drill Bit","1/4 x2x4 hammer drill bits",2,2,1
"16879",52074,113412,"Frigidaire Front Control Dishwasher in Stainless Steel","amana microwave compact",1.67,2,1
"16880",52078,113412,"Frigidaire Front Control Dishwasher in Stainless Steel","frigidare microwave",1.33,2,1
"16881",52079,113412,"Frigidaire Front Control Dishwasher in Stainless Steel","frigidare refrigerator",1.33,2,1
"16882",52081,113412,"Frigidaire Front Control Dishwasher in Stainless Steel","kitchen appliance bundle",3,2,1
"16883",52089,113414,"4-Step Pressure-Treated Cedar-Tone Pine Stair Stringer","deck stair stringer 4 step",2.33,2,1
"16884",52091,113414,"4-Step Pressure-Treated Cedar-Tone Pine Stair Stringer","stair steps",2.67,2,1
"16885",52093,113414,"4-Step Pressure-Treated Cedar-Tone Pine Stair Stringer","stringer",1.33,2,1
"16886",52095,113416,"Cooper Wiring Devices Commercial Grade 15 Amp Combination Single Pole Toggle Switch and 3-Way Switch - Ivory","15 a ivory s. p switch",2.33,2,1
"16887",52096,113417,"Glacier Bay 18 in. x 1-1/2 in. Exposed Screw Grab Bar in Brushed Stainless Steel","1/2 in ree bar",2,3,1
"16888",52100,113418,"Liquid Nails 28-oz. VOC Subfloor and Deck Construction Adhesive","liquid nail green guard adhesive",2.67,1,1
"16889",52103,113418,"Liquid Nails 28-oz. VOC Subfloor and Deck Construction Adhesive","nals for subfloor",2.33,1,1
"16890",52104,113419,"Entryways Braided Blue Oval 18 in. x 30 in. Hand Woven Coconut Fiber Door Mat","coconut fiber",2.33,2,1
"16891",52107,113420,"House of Fara 5/8 in. x 3-1/8 in. x 8 ft. Primed White MDF Colonial Crown Moulding","crown molding mdf",3,2,1
"16892",52110,113421,"Glidden Premium 8 oz. #HDGO22 Pavilion Peach Latex Interior Paint Tester","pavilion",2.67,2,1
"16893",52114,113423,"American Standard Cadet Installed Tile Flange 6 ft. x 42 in. Whirlpool Tub with Right Drain in White","4.5 tub with tile flange",1.67,2,1
"16894",52117,113424,"Drive Straight #7 x 7/16 in. 1 lb. Fine Phosphate-Plated Steel Pan-Head Phillips Sharp-Point Framing Screws (375-Pack)","wood screws 7/16",2.33,2,1
"16895",52120,113425,"Halex 1/2 in. Rigid Type-LB Threaded Aluminum Conduit Body","aluminum pipe 1x1",1.67,1,1
"16896",52126,113427,"American Pro Decor 8 in. x 5-1/8 in. x 13 ft. Unfinished Faux Wood Beam","faux wood beams",2.33,2,1
"16897",52128,113429,"Bombay Outdoors Normandy Swivel Patio Dining Chairs with Palmetto Cushions (2-Pack)","outdoor swivel chairs",2.67,2,1
"16898",52129,113430,"HDX Melt-Blown Household Filter (2-Pack)","sediment filters",3,3,1
"16899",52130,113431,"Vigo SoHo 28-1/2 in. x 70-5/8 in. Frameless Pivot Shower Door with Hardware in Oil Rubbed Bronze and Frosted Privacy Panel","privacy panels",2.67,2,1
"16900",52137,113433,"Aquatic Remodeline 48 in. x 34 in. x 72 in. Gelcoat Sectional 2-piece 2-Seated Shower Stall in White","2 pc shower kits",2.33,2,1
"16901",52138,113433,"Aquatic Remodeline 48 in. x 34 in. x 72 in. Gelcoat Sectional 2-piece 2-Seated Shower Stall in White","30x55 shower enclosures",2,2,1
"16902",52154,113437,"Paslode Universal Spare Framing Fuel for All Cordless Framers","paslode framing nails",2.33,2,1
"16903",52158,113439,"Tarantino 24 in. Bar Stools with X Legs in Espresso (Set of 2)","2 wooden leg",2,2,1
"16904",52160,113439,"Tarantino 24 in. Bar Stools with X Legs in Espresso (Set of 2)","24 inch winsome bar stools",2.67,2,1
"16905",52163,113442,"1 in. Depth Prepleat 40 (Case of 12)","air filters 116 x 16 x 1",2.67,1,1
"16906",52166,113443,"Vissani 9.9 cu. ft. Top Freezer Refrigerator in White","24 cubic inch fridge",3,2,1
"16907",52169,113443,"Vissani 9.9 cu. ft. Top Freezer Refrigerator in White","clearance appliance",1.67,2,1
"16908",52174,113444,"OnlinePlantCenter 5 gal. Honeycrisp Apple Fruit Tree","apple tree",3,2,1
"16909",52176,113445,"Bernzomatic TS4000KC Trigger Start Torch Kit","brazing",2.67,3,1
"16910",52177,113445,"Bernzomatic TS4000KC Trigger Start Torch Kit","gas",1.67,3,1
"16911",52180,113445,"Bernzomatic TS4000KC Trigger Start Torch Kit","plumbing solder",2,3,1
"16912",52182,113445,"Bernzomatic TS4000KC Trigger Start Torch Kit","propane torch kit",2.67,3,1
"16913",52183,113446,"Cal Metro 21 in. x 30 in. x 14 in. 2 Tier Spa Step in Mahogany","spa step",3,2,1
"16914",52184,113447,"BEHR Premium 1-gal. #BW-45 Salt River Basement and Masonry Waterproofer","masonry Waterproofer",2,2,1
"16915",52191,113451,"Milwaukee 3-1/8 in. Hole Dozer Hole Saw","3 in hole saw",2.67,1,1
"16916",52193,113452,"GE Profile 2.2 cu. ft. Countertop Microwave in Stainless Steel with Sensor Cooking","ge countertop microwave",3,2,1
"16917",52196,113452,"GE Profile 2.2 cu. ft. Countertop Microwave in Stainless Steel with Sensor Cooking","ge profile cupboard microwave",3,2,1
